Feature,Reach,Impact,Confidence,Effort,Ease
Embrace plug-and-play initiatives,9311,3.697417949630576,94.03074818433151,1.8489202899089876,5.861305562356938
Revolutionize world-class niches,9104,2.889006780071601,61.61455881845615,7.6680211673614,7.197605589258189
Productize holistic interfaces,9356,1.771038221402836,76.83908543321229,8.682214096601587,9.201848750074527
Re-contextualize seamless web services,798,1.218696022384778,73.3695139290795,5.277804062193218,6.131101576217647
Re-contextualize interactive interfaces,2304,1.4776489696264585,50.88055616814742,4.184178970311537,4.414419906624617
Iterate impactful systems,1638,4.952691596913121,87.09397408735887,4.003340262037719,3.1241826385524925
Visualize proactive methodologies,645,1.9397561820203872,61.367488641489146,9.7067698079386,6.789145558404212
Drive dynamic communities,1557,1.0279037411402405,88.38085219488174,2.605920836870788,1.4720935431147657
Streamline global e-services,6573,1.97116395210656,83.75493440876335,4.672321110905642,5.6184308498799584
Evolve cross-platform web services,1128,4.621206660730284,77.184703373318,7.330708634752863,7.8601535106490985
Productize compelling networks,9360,2.1559679700980667,95.57157253755601,8.679027179723672,2.170516617336311
Envisioneer seamless channels,1016,2.3502431216886257,54.41343852222743,7.885332685032648,2.9244194008254474
Leverage compelling portals,6142,2.794838520759389,94.85414461019778,8.073080856323738,9.703619506242442
Productize real-time web services,9906,1.858139112906454,98.55690226444304,3.7637823792209337,4.92953487842219
Reinvent wireless infrastructures,6460,4.01026818128582,91.13012890103883,3.549397068251331,7.412115180919899
Implement leading-edge models,476,1.3133012764097574,96.75158288164283,6.308724872287588,7.781662068298981
Exploit compelling relationships,9926,1.0266701806050813,70.71725198197194,3.373447625916187,8.64762897899455
Enhance open-source eyeballs,5224,4.887490139718219,92.33648208538794,5.003650549613479,6.981164728802613
Transform web-enabled bandwidth,9552,1.1700720198252443,51.14660843773409,9.61589975551335,6.7891965175019635
Enable end-to-end interfaces,5531,4.329761579049777,55.31070465653426,9.946373072645365,6.485843378241543
Target transparent web-readiness,1086,4.1635340653141935,79.07853903491927,5.327215991995855,8.670673402010971
Disintermediate granular eyeballs,7539,4.680817125675981,50.67322031156589,9.102872094970548,9.521361264161406
Matrix bricks-and-clicks models,3101,2.176665294032203,68.65537534080633,4.140014248597511,7.831029135431702
Synthesize intuitive content,8379,4.826315239578969,99.7496312652369,3.8513698363562194,5.579206778858562
Strategize best-of-breed convergence,4021,4.109591382128084,71.74746743373908,9.982524815901678,7.261099081419742
Matrix web-enabled users,4069,1.4253946625993286,95.06456187969206,3.5233750595845637,1.6914068488994007
Cultivate synergistic eyeballs,9423,3.453462722161625,87.22210231052821,4.618877616480995,1.80861424149988
Engage web-enabled communities,465,1.8721108275794336,86.62437179526995,2.9939717197433273,9.198768359725195
Reinvent visionary platforms,7259,2.1312001902487765,71.63901417919051,8.134684159248685,9.303007514145119
Revolutionize customized roi,1562,1.8501565313597257,93.32656656544859,3.8628844828787456,1.399278182979342
Reinvent dot-com convergence,6396,1.7178054798498654,65.98656079879946,6.519395616618226,5.503886986948747
Evolve bleeding-edge solutions,2762,2.0636627177546063,59.06033408634678,9.09531156303294,1.7783074392046392
Morph end-to-end convergence,3123,1.3919626307222601,89.906310884322,2.913664154328823,7.105641562239124
Generate enterprise e-services,6709,1.393041747041765,83.29317510419219,5.0275674286733345,7.364457426530176
Synthesize plug-and-play web services,7670,2.775261671528201,79.60874946712063,2.108530036692473,2.4111565903565295
Transform mission-critical models,1495,1.0507140241092077,66.43219056900476,2.524193643606027,6.006378653620331
Redefine cutting-edge interfaces,1244,4.173097681215135,81.99806567487497,7.431632950785814,1.8323206979609261
E-enable mission-critical web-readiness,6378,1.0397361507875185,82.6729660581918,6.871314455231795,4.441465074681577
Strategize wireless roi,6246,4.761895710243705,84.74225329835082,4.682908446151146,9.140357194554548
Incubate compelling schemas,2099,3.9858721943419475,71.57997820446695,4.883752596101368,1.6151544980518193
Transform intuitive solutions,632,3.7908631194909628,71.62038243966478,9.333834716873655,5.517451183952448
Iterate virtual mindshare,6968,2.8862706579257695,56.262126310240106,9.14573394567628,5.071573172990341
Repurpose e-business synergies,4159,3.8726999280101944,64.46376315851853,4.5027816687604645,9.279353464535914
Grow intuitive e-tailers,7172,1.7033016621950838,61.04755858187772,1.7537495193954746,5.070665207429478
Generate virtual initiatives,6115,1.3893511982558624,63.781400947605064,9.975677596637182,4.6188303871724425
Brand turn-key initiatives,2719,1.5222398802392987,55.2923055986252,4.882756593876568,3.495991509208476
Harness plug-and-play roi,431,3.041773692115702,94.05717171134202,1.3859923229644615,5.562279636091488
Synergize strategic e-commerce,9054,2.052538587356289,86.59509071293031,6.014516738820886,7.681748451641113
Transition cross-platform synergies,4514,4.4044751631035455,67.17200891208924,9.625013730615532,3.7141248935930977
Engineer dynamic action-items,6806,4.096688581159981,62.65507622130537,7.333003511946279,5.2758089095203164
Harness transparent deliverables,6488,1.1484456078401695,71.34001437200817,2.443208710809878,5.940404348305304
Benchmark wireless action-items,8536,4.192076448264647,77.00193586415986,4.036006198707618,9.801130370329691
Monetize 24/365 action-items,5018,3.8006568833786942,76.39277098932271,3.5373967103883563,2.6222151759748176
Repurpose plug-and-play interfaces,5469,1.822386659987525,99.23055398732811,8.823800987579745,2.1894215483582
Benchmark 24/7 paradigms,3234,2.380171126831966,74.49909101058701,2.2854186563713026,2.067150171746187
Reinvent dynamic initiatives,3776,3.519608964134795,73.02305050083898,1.3254747073614594,9.29765788518555
Utilize next-generation roi,4559,2.4931577568247665,52.53146264322457,6.2887286321938785,5.13332615868198
Synthesize cross-platform metrics,2960,1.6969972314352528,75.02785974622223,8.033433933755076,4.342046287103094
Strategize turn-key mindshare,821,2.216897212429143,85.98811549849732,7.018514862250775,7.126793212803488
Whiteboard impactful paradigms,8224,1.6252493327635933,94.39954923374543,6.271774597055861,4.441483540192337
Syndicate integrated e-business,9754,4.134324399958338,75.45241467130109,2.325637729600742,9.292787701587207
Iterate value-added partnerships,4361,3.0968847817564122,80.5290698395099,9.99086135632456,2.26824138786256
Morph cross-media synergies,2117,3.6691474162553486,91.83671670299566,4.15578218161979,3.668571912628361
Utilize collaborative eyeballs,698,3.2051335841174735,52.62219374069723,8.01073737115156,2.249667626051817
Iterate best-of-breed paradigms,6310,1.79063655742442,78.84637174862492,3.570115382235604,4.31281296087897
Deliver distributed eyeballs,3758,4.874816770768231,87.65790307975954,2.587894195309106,5.200919000790978
E-enable innovative synergies,6013,1.7026157365213868,96.63532825722113,1.6932276506613504,6.498848882133286
Repurpose user-centric e-services,9828,4.716339282031902,80.27825529771229,4.835012659257528,5.614399553285366
Deploy synergistic mindshare,9950,4.716439983215697,86.48494171554549,7.838630496435667,3.8834023974745415
Target clicks-and-mortar networks,7864,4.223139968073672,98.50701644492675,6.504789472806738,1.1111980869414024
Deploy plug-and-play convergence,9760,1.1580288778158194,56.52054715569975,6.2325198927805,5.82748162607035
Expedite dynamic methodologies,2235,3.7790385601735856,64.6986308672713,2.4534666443412756,8.645799153955437
Reinvent user-centric solutions,8797,3.613877989635395,78.25718032954015,1.967107115229715,1.5135254531364433
Enable one-to-one supply-chains,996,4.353639971064039,74.71551026172865,8.68036554522666,5.952056152526053
Disintermediate dynamic interfaces,8748,4.432398011086287,74.8291262887644,5.50022817306426,7.067163062014249
Expedite holistic systems,2749,4.224099993702488,91.67313334301416,6.552218721726118,8.849695836798897
Implement revolutionary info-mediaries,2632,1.2295080454155398,83.13240877291031,7.880066256067022,1.6552136250044265
Facilitate front-end networks,6076,1.1929170679796246,73.3157683597547,9.304932325031318,9.92169170810788
Syndicate frictionless applications,7045,4.482395970940141,57.31252808153221,8.570569911111074,3.495499547208972
Disintermediate efficient technologies,168,4.762045791610978,86.8632739033962,2.2532245630678522,9.719816797354353
Repurpose b2b eyeballs,3292,4.583164010307526,87.74709848071718,8.51312384214888,8.032453908710835
Revolutionize cross-media e-services,350,3.183342314071313,55.49430988416018,5.718482441444875,9.008126415030649
Monetize compelling markets,7772,2.078595229768567,84.12009561032653,1.6865833247202027,5.085864320270641
Seize rich supply-chains,1844,4.814239526931887,64.71563393215686,3.6586054993462502,1.414594861363532
Whiteboard b2b solutions,362,2.188762111037354,59.888426724674694,9.551587041148387,5.985171849777508
Optimize dot-com paradigms,6411,2.2023254944225696,88.916546913156,4.949130567785241,3.616978128388422
Facilitate best-of-breed functionalities,7123,4.030440466238188,91.7418786519366,4.574573223867832,1.9083692424378587
Aggregate extensible convergence,2491,3.214960401318572,98.98959442194831,8.167149245915063,3.961654494499924
Monetize b2c synergies,2050,2.9100863109700668,96.44623790383282,1.1040767982343178,4.284449804666629
Grow granular applications,2211,1.6179780013352603,53.87795012632711,6.677006835363747,1.089558181445569
Engineer out-of-the-box e-services,5398,3.808973254765652,84.70928390486324,4.29871098444722,7.2694711400426835
Maximize out-of-the-box portals,3358,1.41416064769095,58.78113832092781,8.692152147415076,7.352022624868216
Maximize dot-com technologies,3645,1.3475304757392643,68.22355080716989,8.42434516533856,8.52723211440447
Incentivize e-business supply-chains,2758,4.459413976571083,72.32213429864075,9.079842012552701,1.8244044918905438
Harness plug-and-play interfaces,2610,4.62045853882892,75.72491199497145,1.459807759142697,6.377227897727376
Monetize strategic metrics,9848,2.5307988884081443,50.515867465176065,1.2349371391041433,1.4883072893341878
Enable efficient solutions,7470,4.286578216529719,61.36466754374962,5.943617652879506,2.1291418752958466
Iterate viral infrastructures,4403,3.7683495251584107,60.326093868847806,7.4416668112022215,1.7461012018048894
Disintermediate holistic functionalities,7732,3.08410966754507,77.73390470090443,9.549126243649399,1.4845423777025497
Transform next-generation infrastructures,379,3.834478444829774,88.04200268301281,9.053834481564314,6.894455753346092
E-enable 24/7 mindshare,5369,4.216877009100486,54.93701692664774,3.480432383982691,4.357555378093226
Envisioneer bricks-and-clicks deliverables,9149,4.917735778162385,62.56558812668436,2.653252672575823,5.037331255190564
Reinvent plug-and-play metrics,5986,3.0289552834175035,63.127622273562096,6.89642170561493,5.001071370899892
Strategize out-of-the-box architectures,3548,3.4788498868995754,69.00472227677895,2.4984440523445763,9.835858623025954
Extend bleeding-edge platforms,5616,4.410692656174863,86.4567465870733,7.339248728362394,3.5164990997570422
Drive strategic channels,5647,2.099185186011212,88.27960321562945,1.8614496200442243,3.328479718773721
Exploit cross-media interfaces,7829,3.615703247471062,73.29525910020695,6.334640255539506,1.364918244836307
Innovate vertical markets,9504,3.191534178152421,97.19832036372995,6.8658720823131,8.93349008113232
Integrate front-end solutions,5974,2.478203904731928,96.76536049489928,1.353606416139785,5.671913249801
Cultivate user-centric web services,1793,3.5848167542317118,58.11113937516799,6.879702983168214,9.926573783991753
Deploy interactive users,9394,3.2583014675885202,54.20658939855125,4.28696878741631,2.4059697470245127
Architect visionary schemas,2186,2.3146164032717627,80.49483443732491,9.176273794573682,3.1167833440023904
Integrate viral portals,8513,1.418436650808557,78.27166342260543,7.379271776361561,6.384285034321427
Engage back-end eyeballs,9270,3.365633990005838,72.82060200013353,5.4419454121890825,6.945058454136454
Matrix b2b functionalities,5344,1.8720505917312185,55.08993703292988,5.607264390920271,7.502141357446323
Evolve impactful users,6813,3.7938441520956765,93.03270916588886,9.629169767556157,3.0993840075948316
Utilize one-to-one markets,4569,2.06749592898358,93.5459258390436,9.012590812750672,3.8994482806272788
Scale seamless action-items,7900,4.412736288323123,92.30338439377229,2.577790132515615,1.5591806667809798
Revolutionize seamless content,857,4.767297498064691,81.4476617340534,2.365548059447904,6.512110803353143
Deliver 24/365 users,2187,2.042468111875216,66.22589670451713,5.683567298651688,8.240085309957605
Architect value-added solutions,7757,2.3032144694937076,72.68294054417845,9.851479720293057,9.311777943177693
Incentivize world-class e-business,5076,4.137527031687423,62.677340507717155,2.784656642682517,8.872305053460376
E-enable seamless web services,5203,1.1840454305256585,94.54162582335714,4.1410538592010635,4.079408984290238
Revolutionize front-end platforms,1305,2.5016198951396627,62.19814097632323,1.0302698112242694,2.5533563268961594
Seize ubiquitous users,2264,2.6520081604850287,72.82439270827773,8.003385674131508,3.273309797426358
Incentivize customized relationships,5942,3.5288844973692477,95.80258156566208,8.294732059282182,6.739334717300791
Matrix rich metrics,9468,1.3463259017737244,68.41978274736299,6.0723778120333805,5.549605018856558
Optimize open-source mindshare,1476,1.5890736966608476,73.50838398852999,3.708978829152998,4.887735710499247
Grow frictionless metrics,825,3.9616057917222705,95.59714906564949,4.279820297452208,6.306875414398751
Extend rich models,1305,2.681728238806829,96.56104601844903,7.363756910933593,3.9471289713924413
Evolve rich deliverables,6242,2.8899258869164064,73.21810442344199,8.554107300302736,7.995757604069988
Exploit value-added content,2388,2.06264278986909,72.8585249645092,8.091408577982428,8.68378445960655
Facilitate b2b paradigms,5293,2.6447215615547908,91.28854311755032,1.7147858846894901,4.365051065067881
Redefine bleeding-edge supply-chains,9325,4.638146006199324,66.9072064208455,1.1008485375172414,9.882795445081292
Synthesize bleeding-edge bandwidth,4440,1.1661294336818928,74.73779313731609,5.590495143664256,3.1581205641586885
Envisioneer open-source functionalities,5123,2.773648265529839,71.581713685234,7.958101206133432,9.48332697238623
Streamline mission-critical web services,2457,1.744333326563754,85.34580541413891,8.84807968149989,6.201231488669621
Deliver one-to-one communities,2546,1.084836540986157,65.21705421019614,3.508058373823004,4.205832382521277
Deploy holistic convergence,4855,2.859081276186193,68.3223956293155,3.2563895251728323,4.973571378882955
Optimize efficient info-mediaries,7347,4.376090780329738,97.90027595438877,3.615549871999061,6.853577548636173
Facilitate mission-critical convergence,9119,2.4675276516964555,67.11284283660098,9.873189952662226,9.625407068094116
Strategize rich infrastructures,8698,2.842088147188304,81.82417685690217,8.91354085686563,6.002810809108558
Revolutionize b2b mindshare,8233,3.0877720726352904,62.253626128828174,9.741321033623803,1.375854473143314
Engage user-centric platforms,1193,3.7958200619055416,65.41124507015553,7.021953008265575,6.2296485548303675
Engineer frictionless schemas,4255,3.6491132049931725,81.70587446244764,9.238352039794425,5.619513990270948
Matrix innovative mindshare,9191,3.952408856678687,89.58419827540823,6.76860384736895,4.414335542555488
Monetize frictionless communities,5612,3.6166054430370576,56.54500039834506,8.37922915448718,4.333018455982658
Monetize global experiences,3956,1.8299366086442443,89.4574327466363,8.647832569793279,2.7386257621648196
Scale wireless paradigms,8383,2.001235953382854,53.71129657118689,8.56210660628762,8.964046672766719
Revolutionize wireless markets,9190,4.160174467633437,51.04926859492382,9.454722276650342,9.536727327844895
Visualize viral metrics,3804,3.9194767043750676,94.40099221232376,4.540306695699413,2.2247191392972105
Engage intuitive e-commerce,8390,3.927077120838611,56.73449302619377,5.619460686863083,1.799238464516188
Orchestrate killer initiatives,7088,4.903640641037095,73.70023774530665,3.646010783893799,7.9280537101336215
Harness ubiquitous paradigms,9241,4.162730671634752,58.931395020939185,2.07202152586286,1.0705165580157416
Engage real-time portals,6635,4.487223764389592,88.03001016233141,1.2159241610955578,4.469658750478427
Engineer rich content,4367,1.144204055351726,73.92793652245655,4.240049894301331,6.026711583097607
Cultivate synergistic platforms,3084,3.3532004605587185,53.25011843991886,4.813157847180533,4.1712186609960265
Leverage visionary web services,517,2.247885070973559,50.026205203524036,3.916841891436183,1.7056750801263383
Monetize 24/365 interfaces,7732,1.5145406875959977,98.7028456435076,1.2169225607694487,2.0640765214975927
Leverage out-of-the-box web services,6334,4.113796836618667,56.48713996120361,6.38532305671183,9.483685965440012
Drive cross-media e-tailers,5250,4.510887869762577,97.19328365430314,6.567072601933398,8.258827497133646
Matrix plug-and-play e-tailers,1878,2.0752811271466585,66.2615843839092,9.646778502536465,5.6100037591663074
Monetize robust e-business,7002,1.0816163533981387,68.17173324814088,1.3493125449139747,2.724124052318189
Brand best-of-breed deliverables,1381,2.2935722216833465,51.63671061425853,2.0470215016790148,5.957979051004596
Scale value-added niches,2354,2.6181960489316105,86.57408732124534,2.4699959966362934,2.0985215302691747
Envisioneer transparent infrastructures,3287,2.728991687777697,97.37908011586482,4.817010951433984,1.0314109526671382
Harness end-to-end e-tailers,1981,4.635730226704069,64.38481670725751,3.4237556102388855,6.559406414073456
Streamline scalable architectures,6051,2.633840229182217,88.7184393591084,9.376357686980013,1.7777084690698144
Integrate enterprise e-tailers,8137,3.179247681160901,59.5426235647042,2.3140182167476633,9.417731951204539
Grow scalable interfaces,127,1.6104131640371544,78.49785566085448,3.369134248925977,5.178781151271948
Syndicate 24/7 experiences,7515,4.477079315479979,50.15406991346541,2.9272659482435386,1.866434886269016
Embrace ubiquitous paradigms,9574,4.589117763810677,79.26776928308715,7.211648112116551,1.265881991293783
Morph cutting-edge communities,2737,4.391881785430812,52.92043690452838,2.0753721379110557,3.854016309667006
Cultivate transparent communities,3638,2.8889301710660407,75.17873817188092,3.063388866884268,6.835487330561735
Evolve 24/7 e-services,8165,3.9634523191903295,96.65479981123877,1.4091282262469869,7.975380779314578
Seize innovative metrics,8283,2.8998389479692688,66.97345111098524,4.780439687901627,1.8210476925660544
E-enable integrated interfaces,6901,3.003062515201242,93.72933562003604,5.6716413422825545,2.7110001517974265
Brand global vortals,459,2.809525918164571,62.61500404192098,1.3458982914113413,9.007340066096608
Streamline collaborative initiatives,2213,3.2041538008751287,77.7297274916767,4.327681055510777,3.8056467937754643
Brand ubiquitous relationships,5573,2.499101185653972,92.13710440610899,9.988817932399765,9.093540765469239
Orchestrate end-to-end relationships,1199,4.7263051792236555,84.47740027690263,4.099158329386691,1.0616970094869373
Implement open-source initiatives,4997,4.877309851886324,99.12196804564684,4.810646892131645,1.634539559832585
Orchestrate customized e-commerce,8994,4.770401093434728,84.17304960068932,6.1234838846415744,8.018831421132175
Transform dot-com eyeballs,6898,2.1015893191432813,67.7601751136373,9.030172237054767,9.112528103847414
Revolutionize viral eyeballs,1146,4.784206613520713,65.38359240619702,1.0774163658944382,3.904346701316782
Incubate rich synergies,8897,2.8516865897486614,57.26852046235824,7.385954044116751,4.327664234084764
Implement real-time applications,4737,1.6192816378057362,87.96238259841714,4.251793740211682,6.9639419342924755
Incubate back-end models,6936,4.576288321213661,66.48987547486638,5.000735548994792,1.765669525202085
Engage granular web services,8529,1.1809011723107568,90.0933286663063,1.4906934005633432,9.409299075927105
Revolutionize 24/7 e-business,7590,3.3420147743203086,78.38346178542113,4.649076804931547,3.505101110600369
Iterate bricks-and-clicks e-commerce,6512,2.6409941395253718,51.77864585170199,8.910427407863526,8.223729389315762
Orchestrate dynamic metrics,459,1.3374038509199018,58.13028018733353,1.9015001155131317,8.116392026795433
Generate mission-critical networks,7646,2.1386931660185637,82.8245136221501,6.460801130277142,6.729525817440478
Redefine bleeding-edge platforms,496,4.923429885384774,92.31923399453916,2.952891680490371,1.516762239370815
Re-contextualize end-to-end action-items,2792,2.2341749917850366,66.8876883817268,1.6569603930441654,7.432402010245227
Mesh rich initiatives,7739,3.4720394672234502,94.20089298950916,2.561852789066408,5.541551943761131
Target clicks-and-mortar eyeballs,2008,3.425480791804793,58.14286765441603,2.4486155589933674,5.124172770224087
Facilitate collaborative web-readiness,3771,2.053766418747654,86.15896305461217,8.490282496440066,3.2915441515107715
Empower cross-media systems,833,1.878212337055821,89.77137736979446,7.761862087284538,8.93894848092458
Transition customized interfaces,692,4.5868583322121,51.323918206289086,3.2834426590003862,8.240090794096815
Unleash collaborative e-services,7550,1.6058990728673055,53.11379052554781,7.8379362776906,5.2048280247025875
Transform world-class e-commerce,7689,4.466255748878453,82.27663041704167,2.673023137312045,5.947415232776469
Engineer granular relationships,3451,1.1081564598725122,59.825143103651946,2.850203400115265,1.741028327608694
Extend sticky schemas,321,3.2264942678223574,84.95393147319996,6.331814398700245,4.480759270082634
Syndicate scalable architectures,464,3.6004461217606454,79.24842376631685,2.8459959467713376,5.553832223371888
Visualize intuitive methodologies,9110,3.011196127450332,95.97777729976144,6.580060557538136,4.294624797989143
Optimize b2b e-commerce,1567,4.269137798544079,64.55216032198756,7.901792778241845,8.331210023580125
Enable 24/365 interfaces,8256,2.7737747953483485,71.63446454879977,4.454304109392049,2.606418184081021
Integrate interactive networks,8110,3.692314926702863,80.29952093289178,5.021677906852714,4.4966980031125185
Benchmark mission-critical paradigms,5978,3.8949497797141994,59.231427165736235,9.777607931941963,4.299260819281278
Synthesize cutting-edge supply-chains,1611,1.521260064974772,52.69168496745049,7.203655160699895,3.4733235946239716
Repurpose visionary functionalities,279,3.6282354177683245,61.014008389846246,1.5886679125681962,7.974932872950628
Incubate proactive vortals,8856,4.702244404845991,52.78725572540036,5.573545412939157,2.7883962982842445
Syndicate visionary paradigms,7266,2.264119257985018,93.77617616102341,7.928247850738725,5.591857074591527
Evolve compelling solutions,8353,3.2654849077894945,97.33492886727126,9.067719131013604,3.1194755664046303
Orchestrate rich e-markets,1792,1.8572608004975524,97.50996081288133,6.643258376775558,1.519004363201446
Streamline collaborative initiatives,9421,2.3429087978433345,73.80770359564458,8.497836023054067,3.9572687194781646
Disintermediate e-business metrics,4053,2.677725938566424,89.43513895535258,3.4634148252285337,4.445621658400844
Transform revolutionary infrastructures,9170,1.7566114181866475,51.215003108293274,1.4154953979152969,8.520618807375431
Enable synergistic action-items,6454,3.765586738011907,77.32350329603823,4.416940143039811,2.16782763944172
Generate intuitive e-business,2558,2.677686708063414,96.20572417011502,2.8234052307495556,4.720098078393899
Syndicate interactive e-services,6212,1.1240864308239025,84.18392724007091,2.835261968658206,3.8133986081829403
E-enable intuitive users,826,2.289293043948811,57.484630624135804,5.936221471451556,9.089011497252102
Revolutionize bleeding-edge models,8858,4.480840746635164,98.21560722443834,3.8604422003257888,2.114668767068429
Whiteboard distributed markets,1890,4.694691967957189,86.81088577715082,9.940136145718608,8.84104968394876
Incentivize revolutionary e-markets,4051,2.4211147355505176,66.01751389772748,9.885581807029624,6.75561923659789
Orchestrate intuitive platforms,2089,2.5892885778472543,55.573311300608765,2.599896563997795,5.505478153480891
Deploy enterprise communities,977,3.398532169392298,66.10914521235851,6.142619879426828,5.659578507863817
E-enable b2b partnerships,1170,3.6336281175155825,92.41626587108294,4.589703337952472,5.955931417359545
Drive out-of-the-box e-business,3049,1.846577824899422,81.82064307886998,5.219134945927381,8.787742556345249
Leverage granular technologies,165,1.2133908976643655,61.89092491867025,7.119614930005011,3.442744381203141
Morph next-generation convergence,1515,1.1180194367966374,59.51735146467225,3.5318168204550235,9.327608513290794
Facilitate b2b content,3978,1.3496075238032663,86.81642131525246,4.289618301414391,1.2704473263132732
Transition integrated portals,4546,2.5998272954999986,99.72309238721263,8.661147662942824,9.766872718703098
Monetize b2b applications,408,1.9636931352676044,53.02185265118028,3.5481774492440605,2.6093799773603736
Whiteboard real-time functionalities,2580,4.876961551093872,63.65125134041655,3.95769774503052,4.160045546653253
Optimize b2c functionalities,4791,2.6533417873984226,77.23840660377458,1.0960066962574389,2.314478467054216
Extend clicks-and-mortar roi,9494,1.3566688168739436,97.584017812212,6.652508416706198,5.681625940626411
Visualize next-generation content,9565,3.865658851774037,80.48583013316505,1.6261413775776083,7.839452341111246
E-enable cross-platform synergies,1845,3.6870387136176808,56.168142233077525,9.981291490472513,1.723016536189427
Harness robust initiatives,2166,1.2890761655965552,95.8187118492794,1.0028300675846196,7.291925730287964
Incentivize vertical supply-chains,1086,4.208895728028576,52.057562014069624,7.339587969952487,6.898386486378148
Visualize virtual action-items,1879,3.69935676686442,98.72158986155762,9.406646435731263,2.1571415215913134
Engage one-to-one models,505,3.726068313443664,60.8340614395814,5.280676800063669,1.4536498981242976
Whiteboard user-centric e-markets,8422,2.7904845071019695,99.95549906547672,4.471073892406597,4.130673003479975
Engineer real-time communities,2033,2.3178634153779525,71.60027736581354,1.7029939304274175,9.599161492319281
Empower global deliverables,8336,3.5877688687627134,71.1580716302265,9.29415550839405,9.35715931966888
Exploit scalable portals,2642,3.9686936169421756,84.32181217697075,4.947008775392998,3.1475240803987967
Empower revolutionary schemas,547,1.9657274367899018,68.48795850811234,2.287693234474455,7.772528342025829
Benchmark cutting-edge convergence,6852,1.2680346217141314,53.9850808518107,9.251882628225536,6.829357914271392
Embrace efficient models,8580,1.8015966046438439,99.09562783419094,4.7484803064919525,9.316952249854303
Streamline turn-key bandwidth,5592,4.384412560323927,65.50091848718866,7.609594637791968,9.770156349604635
Maximize viral info-mediaries,1720,4.325312511918486,52.510305975748665,6.469928936533954,8.519033702001932
Maximize synergistic platforms,1237,3.455698511933921,60.12473409552618,1.992595781317993,8.73909727330048
Synergize efficient bandwidth,619,1.0803297227099908,82.1451054077126,2.3759679687788164,9.918728377881177
Disintermediate granular applications,6567,4.820775921161939,50.40893534963418,7.300560460212649,3.619005820295229
Repurpose global schemas,479,3.2793881877886553,78.07609172944709,7.986499217008549,8.414477367567223
Re-contextualize leading-edge convergence,1647,2.6482436866464885,60.349261164314115,2.619967128092821,2.3042462354899444
Syndicate out-of-the-box mindshare,8197,1.0409457251619103,83.32325431844035,9.33139216770611,1.7478721286261276
Matrix plug-and-play relationships,5605,3.503414025798737,59.793177615287235,6.85622396469975,1.4481861332898964
Envisioneer bleeding-edge mindshare,6386,2.908939831335957,88.51937463172654,5.880174456282241,9.559567267506083
Deploy sticky functionalities,1208,2.3661363509641746,75.78757748779583,9.422846875403819,8.947598380700779
Embrace mission-critical platforms,5926,1.5533768454120231,64.2796631730714,5.703933906967373,9.965160831282843
Envisioneer scalable eyeballs,1026,3.1602206276901392,73.80203809479866,7.809487728712539,8.27895713667349
Unleash end-to-end info-mediaries,1233,2.866841211140904,84.47449608562613,9.228616379807647,2.804629156918759
Integrate customized e-commerce,7118,2.294906108059457,80.46093448013428,6.509300239555271,4.891898478546741
Engage mission-critical platforms,1078,3.612485534331566,92.5348525662808,2.160623596623017,7.811016310220112
Syndicate granular convergence,7030,3.859651306518239,84.49413706971782,8.984139512604656,6.105456679853756
Matrix interactive applications,1463,3.477549423877206,63.68916306909533,7.827452661502026,6.962493351363681
Re-intermediate ubiquitous portals,5732,4.074344019890416,81.92861152520312,2.448029358186391,9.27232590887947
Engage mission-critical e-business,7788,3.716680317053156,98.99860896239832,9.946461642633711,1.649208031323237
Visualize bricks-and-clicks platforms,7909,4.18023496051482,89.31480280565698,1.8046967565800633,8.913518497467704
Optimize clicks-and-mortar synergies,9804,2.8814229450918147,95.65858107065694,6.994372172337463,2.1972774146768734
Visualize turn-key info-mediaries,9159,2.5274671207850155,58.11150107478748,2.2811923587251224,4.666654878468103
Deliver granular technologies,8409,4.1992516153389845,56.40247424118404,1.1550986448028564,6.232687263086108
Embrace efficient applications,2605,2.687785850597346,78.7188480844153,5.8423680633360755,6.767331465181941
Utilize end-to-end bandwidth,502,1.1126177030501023,54.429910145971306,7.525266559442873,7.865589541386601
Seize virtual markets,4143,3.2052332047929117,59.24090895987724,3.4867059291241866,4.367898950772209
Transform vertical deliverables,4205,4.218853138774641,90.54683086222718,6.119774709356845,9.651921581659144
Exploit b2b deliverables,236,4.049824396696049,71.55563109015176,2.5936729453004923,9.847368733753258
Brand bleeding-edge metrics,1636,4.270906690038683,75.47809320325962,7.557764520141938,3.255371022984426
Redefine rich platforms,7403,3.5858288731092856,58.633743224136495,4.3113014675234105,2.4564574303445457
E-enable interactive synergies,6654,2.2431285251021538,70.25709429477878,8.04180969550411,2.2548966669725816
Mesh dynamic metrics,2247,1.4949094993894096,71.33272597665818,4.4850041777373795,6.8390641314297955
Extend dot-com e-tailers,6464,4.5694370782491145,94.01888461550107,6.811373582263753,3.4354746669446676
Embrace strategic initiatives,369,1.1875734667505027,95.38060591967078,1.7195845699147534,5.524371137429549
Generate 24/365 bandwidth,5736,4.348028755033527,95.65337505211832,9.457082123588135,6.127049201310803
Incubate 24/7 solutions,6256,1.3540794496502522,74.39580054220112,9.08071033818056,5.10127435934255
Leverage b2b platforms,9064,1.9501132196362096,69.61462926708603,3.996656878024531,3.870361475343569
